review_id,product_category,review_text,rating,review_date,verified_purchase,helpful_votes,sentiment,sentiment_score
R01748,Electronics,Terrible! Cheap materials and poor construction.,1,2023-03-05 18:31:30.189018902,False,6,Negative,-0.8
R01749,Books,Okay. Works as expected but nothing extraordinary.,3,2023-03-05 19:24:04.104410441,True,4,Neutral,0.0
R01750,Beauty,Average quality. Could be better for the price.,3,2023-03-05 20:16:38.019801980,True,2,Positive,0.6
R01751,Sports,Outstanding product! Exceeded my expectations completely.,4,2023-03-05 21:09:11.935193519,True,5,Positive,0.6
R01752,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-03-05 22:01:45.850585058,True,3,Neutral,0.0
R01753,Clothing,Terrible! Cheap materials and poor construction.,1,2023-03-05 22:54:19.765976597,False,0,Negative,-0.8
R01754,Clothing,Okay product. Nothing special but does the job.,3,2023-03-05 23:46:53.681368137,True,3,Neutral,0.0
R01755,Beauty,Decent product. Meets basic expectations.,3,2023-03-06 00:39:27.596759676,True,4,Neutral,0.0
R01756,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-06 01:32:01.512151215,True,5,Positive,0.9
R01757,Electronics,Average quality. Could be better for the price.,3,2023-03-06 02:24:35.427542754,True,0,Positive,0.6
R01758,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-03-06 03:17:09.342934293,True,5,Neutral,0.0
R01759,Books,Average quality. Could be better for the price.,3,2023-03-06 04:09:43.258325832,True,3,Positive,0.6
R01760,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-03-06 05:02:17.173717372,True,4,Positive,0.7
R01761,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-03-06 05:54:51.089108911,True,4,Positive,0.6
R01762,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-03-06 06:47:25.004500450,True,0,Negative,-0.7
R01763,Electronics,Poor quality! Not as described. Requesting refund.,2,2023-03-06 07:39:58.919891989,False,1,Negative,-0.6
R01764,Electronics,Outstanding product! Exceeded my expectations completely.,4,2023-03-06 08:32:32.835283528,True,2,Positive,0.6
R01765,Books,Decent product. Meets basic expectations.,3,2023-03-06 09:25:06.750675067,True,4,Neutral,0.0
R01766,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-03-06 10:17:40.666066606,True,3,Neutral,0.0
R01767,Sports,Terrible product! Poor quality and waste of money.,1,2023-03-06 11:10:14.581458146,True,5,Negative,-0.8
R01768,Beauty,Horrible experience! Product defective and customer service unhelpful.,1,2023-03-06 12:02:48.496849685,True,7,Negative,-0.7
R01769,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-06 12:55:22.412241224,True,2,Positive,0.9
R01770,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-03-06 13:47:56.327632763,True,4,Positive,0.7
R01771,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-06 14:40:30.243024302,True,1,Positive,0.9
R01772,Electronics,Terrible! Cheap materials and poor construction.,2,2023-03-06 15:33:04.158415841,True,2,Negative,-0.8
R01773,Sports,It's fine. Not great but not terrible either.,3,2023-03-06 16:25:38.073807381,False,4,Neutral,0.0
R01774,Electronics,Poor quality! Not as described. Requesting refund.,1,2023-03-06 17:18:11.989198920,True,5,Negative,-0.6
R01775,Beauty,Average quality. Could be better for the price.,3,2023-03-06 18:10:45.904590459,True,3,Positive,0.6
R01776,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-03-06 19:03:19.819981998,True,3,Neutral,0.0
R01777,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-06 19:55:53.735373537,True,5,Positive,0.9
R01778,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-03-06 20:48:27.650765076,True,6,Positive,0.7
R01779,Electronics,Terrible! Cheap materials and poor construction.,1,2023-03-06 21:41:01.566156615,True,5,Negative,-0.8
R01780,Electronics,Average quality. Could be better for the price.,3,2023-03-06 22:33:35.481548155,True,2,Positive,0.6
R01781,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-03-06 23:26:09.396939694,True,3,Negative,-0.6
R01782,Clothing,Average quality. Could be better for the price.,3,2023-03-07 00:18:43.312331233,True,4,Positive,0.6
R01783,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-07 01:11:17.227722772,True,2,Positive,0.9
R01784,Books,Average quality. Could be better for the price.,3,2023-03-07 02:03:51.143114311,True,4,Positive,0.6
R01785,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-03-07 02:56:25.058505850,True,4,Positive,0.7
R01786,Books,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-07 03:48:58.973897390,False,6,Positive,0.7
R01787,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-03-07 04:41:32.889288929,True,4,Neutral,0.0
R01788,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-03-07 05:34:06.804680468,False,1,Negative,-0.7
R01789,Beauty,Terrible! Cheap materials and poor construction.,1,2023-03-07 06:26:40.720072007,False,5,Negative,-0.8
R01790,Books,Terrible! Cheap materials and poor construction.,2,2023-03-07 07:19:14.635463546,True,2,Negative,-0.8
R01791,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,1,2023-03-07 08:11:48.550855085,True,3,Negative,-0.7
R01792,Books,Terrible product! Poor quality and waste of money.,1,2023-03-07 09:04:22.466246624,True,4,Negative,-0.8
R01793,Clothing,Fantastic quality and great value for money. Love it!,5,2023-03-07 09:56:56.381638164,True,10,Positive,0.8
R01794,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-03-07 10:49:30.297029703,True,4,Positive,0.6
R01795,Electronics,Outstanding product! Exceeded my expectations completely.,4,2023-03-07 11:42:04.212421242,True,5,Positive,0.6
R01796,Sports,Fantastic quality and great value for money. Love it!,4,2023-03-07 12:34:38.127812781,True,2,Positive,0.8
R01797,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-03-07 13:27:12.043204320,True,2,Positive,0.7
R01798,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,2,2023-03-07 14:19:45.958595859,True,2,Negative,-0.7
R01799,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-03-07 15:12:19.873987399,False,5,Negative,-0.7
R01800,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-03-07 16:04:53.789378938,True,2,Negative,-0.7
R01801,Sports,Awful! Broke after one day. Very disappointed.,2,2023-03-07 16:57:27.704770477,True,6,Negative,-0.7
R01802,Beauty,Terrible! Cheap materials and poor construction.,1,2023-03-07 17:50:01.620162016,True,3,Negative,-0.8
R01803,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-03-07 18:42:35.535553555,False,3,Positive,0.7
R01804,Books,Awful! Broke after one day. Very disappointed.,1,2023-03-07 19:35:09.450945094,False,3,Negative,-0.7
R01805,Electronics,Okay product. Nothing special but does the job.,3,2023-03-07 20:27:43.366336633,True,4,Neutral,0.0
R01806,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-07 21:20:17.281728173,True,1,Positive,0.7
R01807,Clothing,Decent product. Meets basic expectations.,3,2023-03-07 22:12:51.197119712,True,3,Neutral,0.0
R01808,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-07 23:05:25.112511251,True,3,Positive,0.9
R01809,Sports,Average quality. Could be better for the price.,3,2023-03-07 23:57:59.027902790,True,3,Positive,0.6
R01810,Sports,Horrible experience! Product defective and customer service unhelpful.,2,2023-03-08 00:50:32.943294329,True,2,Negative,-0.7
R01811,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-03-08 01:43:06.858685868,True,7,Positive,0.6
R01812,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-08 02:35:40.774077408,False,5,Positive,0.9
R01813,Sports,Terrible! Cheap materials and poor construction.,1,2023-03-08 03:28:14.689468947,False,1,Negative,-0.8
R01814,Beauty,Decent product. Meets basic expectations.,3,2023-03-08 04:20:48.604860486,True,4,Neutral,0.0
R01815,Books,Poor quality! Not as described. Requesting refund.,1,2023-03-08 05:13:22.520252025,False,4,Negative,-0.6
R01816,Sports,Average quality. Could be better for the price.,3,2023-03-08 06:05:56.435643564,False,2,Positive,0.6
R01817,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-03-08 06:58:30.351035103,True,4,Negative,-0.6
R01818,Beauty,Terrible product! Poor quality and waste of money.,1,2023-03-08 07:51:04.266426642,False,1,Negative,-0.8
R01819,Home & Garden,Average quality. Could be better for the price.,3,2023-03-08 08:43:38.181818182,False,4,Positive,0.6
R01820,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-08 09:36:12.097209721,True,5,Positive,0.9
R01821,Electronics,Okay product. Nothing special but does the job.,3,2023-03-08 10:28:46.012601260,True,3,Neutral,0.0
R01822,Beauty,Terrible product! Poor quality and waste of money.,1,2023-03-08 11:21:19.927992799,True,4,Negative,-0.8
R01823,Electronics,Terrible product! Poor quality and waste of money.,2,2023-03-08 12:13:53.843384338,True,3,Negative,-0.8
R01824,Books,Fantastic quality and great value for money. Love it!,4,2023-03-08 13:06:27.758775877,True,2,Positive,0.8
R01825,Sports,Horrible experience! Product defective and customer service unhelpful.,2,2023-03-08 13:59:01.674167417,True,2,Negative,-0.7
R01826,Electronics,Awful! Broke after one day. Very disappointed.,1,2023-03-08 14:51:35.589558956,True,2,Negative,-0.7
R01827,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-03-08 15:44:09.504950495,True,3,Neutral,0.0
R01828,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-03-08 16:36:43.420342034,True,5,Negative,-0.7
R01829,Home & Garden,Average quality. Could be better for the price.,3,2023-03-08 17:29:17.335733573,False,2,Positive,0.6
R01830,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-08 18:21:51.251125112,True,3,Positive,0.7
R01831,Sports,Poor quality! Not as described. Requesting refund.,2,2023-03-08 19:14:25.166516651,True,3,Negative,-0.6
R01832,Books,Horrible experience! Product defective and customer service unhelpful.,1,2023-03-08 20:06:59.081908191,True,2,Negative,-0.7
R01833,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-03-08 20:59:32.997299730,False,1,Positive,0.6
R01834,Beauty,Poor quality! Not as described. Requesting refund.,1,2023-03-08 21:52:06.912691269,True,3,Negative,-0.6
R01835,Beauty,Okay product. Nothing special but does the job.,3,2023-03-08 22:44:40.828082808,False,0,Neutral,0.0
R01836,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-03-08 23:37:14.743474347,True,3,Neutral,0.0
R01837,Beauty,Okay product. Nothing special but does the job.,3,2023-03-09 00:29:48.658865886,True,5,Neutral,0.0
R01838,Electronics,Average quality. Could be better for the price.,3,2023-03-09 01:22:22.574257426,True,4,Positive,0.6
R01839,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-03-09 02:14:56.489648965,True,3,Neutral,0.0
R01840,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-03-09 03:07:30.405040504,True,1,Positive,0.6
R01841,Clothing,Average quality. Could be better for the price.,3,2023-03-09 04:00:04.320432043,True,2,Positive,0.6
R01842,Home & Garden,Fantastic quality and great value for money. Love it!,4,2023-03-09 04:52:38.235823582,True,1,Positive,0.8
R01843,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-03-09 05:45:12.151215121,False,1,Positive,0.7
R01844,Books,Fantastic quality and great value for money. Love it!,5,2023-03-09 06:37:46.066606660,False,4,Positive,0.8
R01845,Sports,Terrible! Cheap materials and poor construction.,1,2023-03-09 07:30:19.981998200,True,3,Negative,-0.8
R01846,Books,Decent product. Meets basic expectations.,3,2023-03-09 08:22:53.897389739,False,2,Neutral,0.0
R01847,Home & Garden,Outstanding product! Exceeded my expectations completely.,4,2023-03-09 09:15:27.812781278,False,3,Positive,0.6
R01848,Books,Fantastic quality and great value for money. Love it!,5,2023-03-09 10:08:01.728172817,True,10,Positive,0.8
R01849,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-03-09 11:00:35.643564356,False,3,Neutral,0.0
R01850,Sports,Terrible! Cheap materials and poor construction.,2,2023-03-09 11:53:09.558955895,False,4,Negative,-0.8
R01851,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-03-09 12:45:43.474347435,False,1,Negative,-0.7
R01852,Books,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-09 13:38:17.389738974,True,5,Positive,0.7
R01853,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-03-09 14:30:51.305130513,True,3,Positive,0.6
R01854,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-09 15:23:25.220522052,False,4,Positive,0.9
R01855,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-03-09 16:15:59.135913591,True,4,Neutral,0.0
R01856,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-09 17:08:33.051305130,True,4,Positive,0.9
R01857,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-09 18:01:06.966696669,False,0,Positive,0.7
R01858,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-03-09 18:53:40.882088209,True,1,Positive,0.7
R01859,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-03-09 19:46:14.797479748,True,3,Positive,0.6
R01860,Beauty,Average quality. Could be better for the price.,3,2023-03-09 20:38:48.712871287,True,0,Positive,0.6
R01861,Clothing,Terrible! Cheap materials and poor construction.,1,2023-03-09 21:31:22.628262826,True,1,Negative,-0.8
R01862,Books,Average quality. Could be better for the price.,3,2023-03-09 22:23:56.543654365,True,1,Positive,0.6
R01863,Beauty,Awful! Broke after one day. Very disappointed.,2,2023-03-09 23:16:30.459045904,True,5,Negative,-0.7
R01864,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-03-10 00:09:04.374437444,True,3,Positive,0.9
R01865,Electronics,Terrible! Cheap materials and poor construction.,1,2023-03-10 01:01:38.289828983,True,4,Negative,-0.8
R01866,Books,Okay product. Nothing special but does the job.,3,2023-03-10 01:54:12.205220522,False,2,Neutral,0.0
R01867,Sports,Fantastic quality and great value for money. Love it!,4,2023-03-10 02:46:46.120612061,True,5,Positive,0.8
R01868,Books,Poor quality! Not as described. Requesting refund.,1,2023-03-10 03:39:20.036003600,True,4,Negative,-0.6
R01869,Beauty,Terrible product! Poor quality and waste of money.,1,2023-03-10 04:31:53.951395139,True,1,Negative,-0.8
R01870,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-03-10 05:24:27.866786678,True,2,Positive,0.9
R01871,Home & Garden,Poor quality! Not as described. Requesting refund.,2,2023-03-10 06:17:01.782178218,False,5,Negative,-0.6
R01872,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-03-10 07:09:35.697569757,True,4,Positive,0.7
R01873,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-03-10 08:02:09.612961296,True,4,Positive,0.7
R01874,Electronics,Average quality. Could be better for the price.,3,2023-03-10 08:54:43.528352835,True,4,Positive,0.6
R01875,Sports,Okay product. Nothing special but does the job.,3,2023-03-10 09:47:17.443744374,True,4,Neutral,0.0
R01876,Clothing,Decent product. Meets basic expectations.,3,2023-03-10 10:39:51.359135913,True,2,Neutral,0.0
R01877,Home & Garden,Okay product. Nothing special but does the job.,3,2023-03-10 11:32:25.274527453,True,5,Neutral,0.0
R01878,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-03-10 12:24:59.189918992,True,4,Positive,0.7
